game_id,objective_MostInvestors,objective_MostEngineers,objective_NewWorldExplorer,objective_BasicGoodsProducer,objective_ExplorerTrader,objective_LuxuryFactories,objective_SingleIslandBonus,objective_MostExpeditionCards,objective_ExtraAction,objective_ArtifactBonus,objective_NewWorldProductFactories,objective_AnimalBonus,objective_ArtisanGoodsFactories,objective_MostTradeChips,objective_PrestigeFactories,objective_ResidentCardsPenalty,objective_EngineerGoodsFactories,objective_DiscardResidentCard,objective_InvestorExhaustForGold,objective_MostResidentsTotal,rounds_played,game_end_status,winner_player,player_id_p1,seat_position_p1,is_start_player_p1,start_cards_l2_count_p1,start_cards_l5_count_p1,start_cards_l7_count_p1,start_reward_upgrade_count_p1,start_reward_tradepoints_count_p1,start_reward_gold_count_p1,start_reward_extraaction_count_p1,start_reward_expedition_count_p1,start_reward_discard_count_p1,start_reward_explorationpoints_count_p1,start_reward_freegoodschoice_count_p1,start_reward_gold_and_tradepoints_count_p1,strategy_name_p1,fulfill_needs_count_p1,final_points_p1,rank_p1,is_winner_p1,player_id_p2,seat_position_p2,is_start_player_p2,start_cards_l2_count_p2,start_cards_l5_count_p2,start_cards_l7_count_p2,start_reward_upgrade_count_p2,start_reward_tradepoints_count_p2,start_reward_gold_count_p2,start_reward_extraaction_count_p2,start_reward_expedition_count_p2,start_reward_discard_count_p2,start_reward_explorationpoints_count_p2,start_reward_freegoodschoice_count_p2,start_reward_gold_and_tradepoints_count_p2,strategy_name_p2,fulfill_needs_count_p2,final_points_p2,rank_p2,is_winner_p2,player_id_p3,seat_position_p3,is_start_player_p3,start_cards_l2_count_p3,start_cards_l5_count_p3,start_cards_l7_count_p3,start_reward_upgrade_count_p3,start_reward_tradepoints_count_p3,start_reward_gold_count_p3,start_reward_extraaction_count_p3,start_reward_expedition_count_p3,start_reward_discard_count_p3,start_reward_explorationpoints_count_p3,start_reward_freegoodschoice_count_p3,start_reward_gold_and_tradepoints_count_p3,strategy_name_p3,fulfill_needs_count_p3,final_points_p3,rank_p3,is_winner_p3
341,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,173,,3,2,1,1,7,2,0,1,1,1,1,0,1,0,0,0,eliteResidentProduction,30,131,1,1,0,2,0,7,2,0,1,1,0,0,0,1,1,0,0,eliteResidentProduction,64,97,2,0,1,3,0,7,2,0,1,1,1,1,0,0,0,0,0,adaptiveResidentStrategy,29,91,3,0
342,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,205,,3,1,1,1,7,2,0,0,2,1,0,0,0,0,1,0,balanced,127,140,2,0,2,2,0,7,2,0,1,4,0,0,0,1,1,0,0,eliteResidentProduction,134,165,1,1,0,3,0,7,2,0,2,2,1,0,2,0,0,0,0,adaptiveResidentStrategy,91,116,3,0
343,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,135,,1,2,1,1,7,2,0,1,2,0,1,0,0,0,1,0,balanced,132,110,3,0,0,2,0,7,2,0,2,2,1,1,1,0,0,0,0,factoryVariety,149,141,1,1,1,3,0,7,2,0,1,1,1,0,0,0,0,0,0,adaptiveResidentStrategy,52,128,2,0
344,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,73,,3,1,1,1,7,2,0,0,2,0,2,0,0,0,0,0,shipBuilding,29,110,3,0,2,2,0,7,2,0,4,1,1,0,0,0,1,0,0,eliteResidentProduction,140,128,1,1,0,3,0,7,2,0,1,0,2,1,1,0,0,0,0,eliteResidentProduction,151,126,2,0
345,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,85,,3,2,1,1,7,2,0,1,2,3,1,0,0,0,1,0,explorationFocus,129,162,1,1,0,2,0,7,2,0,3,2,1,0,0,1,0,0,0,factoryVariety,42,110,3,0,1,3,0,7,2,0,1,1,0,1,0,1,0,0,0,adaptiveResidentStrategy,127,150,2,0
346,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,64,,2,2,1,1,7,2,0,2,2,1,1,0,1,0,0,0,eliteResidentProduction,142,110,3,0,0,2,0,7,2,0,0,2,2,0,0,0,2,0,0,eliteResidentProduction,140,122,2,0,1,3,0,7,2,0,1,1,2,1,1,0,0,0,0,factoryVariety,74,126,1,1
347,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,145,,1,0,1,1,7,2,0,2,2,1,1,1,0,0,0,0,adaptiveResidentStrategy,50,146,1,1,1,2,0,7,2,0,1,0,0,0,0,1,0,1,0,adaptiveResidentStrategy,52,138,3,0,2,3,0,7,2,0,1,2,0,0,0,2,0,0,0,adaptiveResidentStrategy,75,145,2,0
348,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,210,,1,1,1,1,7,2,0,2,1,1,1,0,0,0,0,0,explorationFocus,84,85,3,0,2,2,0,7,2,0,2,1,2,1,0,0,0,0,0,explorationFocus,135,94,2,0,0,3,0,7,2,0,1,3,1,0,0,0,0,0,0,shipBuilding,34,121,1,1
349,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,77,,1,2,1,1,7,2,0,0,3,0,1,0,0,0,1,0,explorationFocus,107,126,1,1,0,2,0,7,2,0,2,0,1,1,0,0,0,0,0,explorationFocus,56,126,1,1,1,3,0,7,2,0,4,0,2,1,0,1,0,0,0,factoryVariety,126,96,3,0
350,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,113,,1,2,1,1,7,2,0,4,2,0,1,0,0,0,0,0,shipBuilding,39,113,2,0,0,2,0,7,2,0,2,1,1,0,1,0,1,0,0,eliteResidentProduction,33,131,1,1,1,3,0,7,2,0,2,0,1,0,0,1,0,0,0,eliteResidentProduction,109,102,3,0
351,1,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,222,,3,2,1,1,7,2,0,4,1,2,0,0,0,0,0,0,explorationFocus,61,155,1,1,0,2,0,7,2,0,3,1,0,0,0,1,0,0,0,factoryVariety,102,112,2,0,1,3,0,7,2,0,0,6,0,1,0,0,0,0,0,balanced,91,83,3,0
352,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,164,,3,1,1,1,7,2,0,1,2,0,0,0,2,0,0,0,eliteResidentProduction,70,112,3,0,2,2,0,7,2,0,1,4,3,1,0,0,0,0,0,factoryVariety,42,122,1,1,0,3,0,7,2,0,1,0,1,0,1,1,0,0,0,factoryVariety,101,116,2,0
353,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,173,,3,1,1,1,7,2,0,1,3,0,2,0,0,0,0,0,factoryVariety,122,104,3,0,2,2,0,7,2,0,2,1,0,1,0,0,1,0,0,eliteResidentProduction,134,149,1,1,0,3,0,7,2,0,1,2,2,0,1,0,0,0,0,eliteResidentProduction,76,140,2,0
354,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,55,,1,0,1,1,7,2,0,1,0,2,0,0,1,1,0,0,eliteResidentProduction,32,142,1,1,1,2,0,7,2,0,3,2,1,0,0,1,0,0,0,explorationFocus,47,104,3,0,2,3,0,7,2,0,1,3,1,1,0,0,0,0,0,factoryVariety,82,111,2,0
355,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,300,aborted_300_rounds,1,1,1,1,7,2,0,0,0,2,0,0,0,1,1,0,adaptiveResidentStrategy,29,88,3,0,2,2,0,7,2,0,3,1,1,1,1,0,0,0,0,shipBuilding,87,100,2,0,0,3,0,7,2,0,2,1,1,2,0,0,0,0,0,adaptiveResidentStrategy,57,118,1,1
356,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,153,,3,0,1,1,7,2,0,1,1,2,1,0,0,1,0,0,explorationFocus,119,92,3,0,1,2,0,7,2,0,1,1,1,1,0,0,1,0,0,eliteResidentProduction,129,105,2,0,2,3,0,7,2,0,3,3,0,0,0,1,0,1,0,factoryVariety,56,143,1,1
357,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0,217,,1,0,1,1,7,2,0,0,0,1,1,0,0,0,1,0,balanced,41,138,1,1,1,2,0,7,2,0,2,3,0,0,0,0,1,0,0,factoryVariety,113,96,2,0,2,3,0,7,2,0,3,3,1,0,0,1,0,0,0,eliteResidentProduction,51,93,3,0
358,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,245,,3,1,1,1,7,2,0,2,1,0,0,0,1,0,0,0,shipBuilding,98,87,3,0,2,2,0,7,2,0,2,3,0,1,1,0,0,0,0,balanced,93,124,1,1,0,3,0,7,2,0,1,1,1,1,0,1,0,0,0,factoryVariety,43,103,2,0
359,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,217,,3,2,1,1,7,2,0,1,1,1,1,0,0,0,0,0,adaptiveResidentStrategy,143,159,1,1,0,2,0,7,2,0,2,2,0,0,0,1,1,0,0,adaptiveResidentStrategy,145,112,2,0,1,3,0,7,2,0,1,1,0,0,0,2,0,0,0,adaptiveResidentStrategy,73,90,3,0
360,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,178,,2,0,1,1,7,2,0,3,1,2,0,0,0,1,0,0,adaptiveResidentStrategy,65,146,2,0,1,2,0,7,2,0,4,1,0,0,0,0,1,0,0,factoryVariety,122,163,1,1,2,3,0,7,2,0,1,1,1,0,2,0,0,0,0,factoryVariety,50,113,3,0
361,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,190,,2,2,1,1,7,2,0,2,0,2,0,1,0,0,0,0,shipBuilding,102,154,2,0,0,2,0,7,2,0,2,3,0,1,0,0,0,0,0,explorationFocus,56,130,3,0,1,3,0,7,2,0,2,2,1,0,0,1,0,0,0,shipBuilding,126,165,1,1
362,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,115,,3,1,1,1,7,2,0,1,3,1,1,0,1,0,0,0,shipBuilding,141,111,2,0,2,2,0,7,2,0,3,2,0,0,1,0,0,0,0,explorationFocus,74,129,1,1,0,3,0,7,2,0,3,2,1,1,0,0,0,0,0,factoryVariety,138,85,3,0
363,1,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,123,,1,0,1,1,7,2,0,0,3,1,1,0,0,0,0,0,adaptiveResidentStrategy,70,164,1,1,1,2,0,7,2,0,0,1,1,2,0,0,0,0,0,balanced,95,151,3,0,2,3,0,7,2,0,2,1,2,1,0,0,0,0,0,eliteResidentProduction,109,162,2,0
364,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,275,,3,0,1,1,7,2,0,2,2,0,0,0,1,0,1,0,adaptiveResidentStrategy,108,93,2,0,1,2,0,7,2,0,1,2,2,0,0,0,0,1,0,eliteResidentProduction,153,90,3,0,2,3,0,7,2,0,1,0,1,1,0,1,0,0,0,balanced,80,144,1,1
365,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,155,,3,1,1,1,7,2,0,3,0,2,0,0,2,0,0,0,shipBuilding,87,135,3,0,2,2,0,7,2,0,0,3,1,1,0,1,0,0,0,adaptiveResidentStrategy,54,150,1,1,0,3,0,7,2,0,2,1,0,1,0,1,0,0,0,factoryVariety,77,144,2,0
366,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,300,aborted_300_rounds,2,1,1,1,7,2,0,2,2,1,1,0,0,0,0,0,adaptiveResidentStrategy,59,136,1,1,2,2,0,7,2,0,2,2,2,1,0,0,0,0,0,factoryVariety,43,105,3,0,0,3,0,7,2,0,1,2,0,0,0,0,1,0,0,balanced,133,127,2,0
367,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,210,,2,0,1,1,7,2,0,2,1,1,1,0,0,1,0,0,balanced,58,129,2,0,1,2,0,7,2,0,2,1,0,1,0,1,0,0,0,adaptiveResidentStrategy,153,161,1,1,2,3,0,7,2,0,1,3,1,0,0,1,0,1,0,balanced,147,94,3,0
368,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,115,,2,0,1,1,7,2,0,2,1,0,0,0,1,1,0,0,eliteResidentProduction,34,87,3,0,1,2,0,7,2,0,1,2,1,1,0,0,0,1,0,explorationFocus,58,123,1,1,2,3,0,7,2,0,2,1,1,0,0,1,1,0,0,shipBuilding,56,112,2,0
369,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,114,,2,0,1,1,7,2,0,1,2,0,0,1,0,0,0,0,explorationFocus,114,156,2,0,1,2,0,7,2,0,3,1,1,1,0,1,0,0,0,explorationFocus,124,165,1,1,2,3,0,7,2,0,3,0,2,1,0,1,0,0,0,explorationFocus,71,121,3,0
370,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,133,,1,2,1,1,7,2,0,1,2,0,1,0,0,1,0,0,eliteResidentProduction,93,86,3,0,0,2,0,7,2,0,2,1,1,1,0,0,1,0,0,eliteResidentProduction,36,121,1,1,1,3,0,7,2,0,1,0,3,0,0,2,0,0,0,balanced,113,119,2,0
371,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,200,,3,1,1,1,7,2,0,1,3,1,1,0,0,1,0,0,adaptiveResidentStrategy,142,137,3,0,2,2,0,7,2,0,2,1,0,0,1,0,1,0,0,balanced,134,156,1,1,0,3,0,7,2,0,0,3,0,0,0,1,0,0,0,factoryVariety,139,142,2,0
372,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,125,,1,2,1,1,7,2,0,2,2,2,1,0,0,0,0,0,balanced,28,104,2,0,0,2,0,7,2,0,2,1,1,0,1,0,0,1,0,factoryVariety,146,154,1,1,1,3,0,7,2,0,1,0,1,0,0,2,0,0,0,balanced,107,84,3,0
373,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,90,,1,0,1,1,7,2,0,1,1,0,1,1,0,0,0,0,factoryVariety,35,159,1,1,1,2,0,7,2,0,2,2,1,1,0,0,1,0,0,eliteResidentProduction,124,97,3,0,2,3,0,7,2,0,2,1,1,0,0,0,1,0,0,balanced,98,124,2,0
374,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,103,,3,0,1,1,7,2,0,1,1,2,0,1,0,0,0,0,factoryVariety,68,162,2,0,1,2,0,7,2,0,4,0,0,1,0,1,0,0,0,factoryVariety,94,139,3,0,2,3,0,7,2,0,1,3,0,1,0,0,0,1,0,eliteResidentProduction,144,164,1,1
375,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,105,,1,1,1,1,7,2,0,1,1,1,0,0,0,1,0,0,eliteResidentProduction,32,128,3,0,2,2,0,7,2,0,3,2,0,1,1,0,0,0,0,eliteResidentProduction,134,152,2,0,0,3,0,7,2,0,1,1,1,2,0,0,0,0,0,balanced,131,163,1,1
376,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,173,,2,2,1,1,7,2,0,0,2,1,1,0,1,0,0,0,explorationFocus,65,118,3,0,0,2,0,7,2,0,1,1,1,1,0,1,0,0,0,adaptiveResidentStrategy,89,122,2,0,1,3,0,7,2,0,1,2,1,1,0,1,0,0,0,explorationFocus,135,129,1,1
377,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,205,,2,0,1,1,7,2,0,2,2,2,0,0,1,0,0,0,eliteResidentProduction,130,145,2,0,1,2,0,7,2,0,2,4,1,0,0,0,1,0,0,factoryVariety,88,155,1,1,2,3,0,7,2,0,2,1,0,1,1,0,0,0,0,balanced,114,102,3,0
378,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,135,,3,2,1,1,7,2,0,2,2,0,0,0,1,0,0,0,explorationFocus,97,115,1,1,0,2,0,7,2,0,2,3,2,0,0,0,0,0,0,explorationFocus,82,92,3,0,1,3,0,7,2,0,1,2,1,1,0,0,0,0,0,adaptiveResidentStrategy,91,99,2,0
379,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,73,,2,2,1,1,7,2,0,1,1,0,0,1,0,0,0,0,factoryVariety,140,128,2,0,0,2,0,7,2,0,1,3,1,1,0,0,0,0,0,eliteResidentProduction,71,110,3,0,1,3,0,7,2,0,1,2,2,2,0,0,0,0,0,balanced,114,164,1,1
380,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,85,,3,1,1,1,7,2,0,1,2,0,0,0,0,1,0,0,balanced,112,153,3,0,2,2,0,7,2,0,1,1,4,1,0,0,0,0,0,eliteResidentProduction,98,163,1,1,0,3,0,7,2,0,0,0,1,1,1,0,0,0,0,balanced,148,155,2,0
381,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,64,,2,0,1,1,7,2,0,1,1,1,0,0,0,2,0,0,factoryVariety,84,104,3,0,1,2,0,7,2,0,2,1,1,0,0,1,0,0,0,balanced,144,140,1,1,2,3,0,7,2,0,0,1,1,1,1,0,0,0,0,explorationFocus,115,139,2,0
382,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,145,,1,2,1,1,7,2,0,1,0,1,2,0,0,0,0,0,shipBuilding,53,145,2,0,0,2,0,7,2,0,0,3,1,1,0,1,0,0,0,eliteResidentProduction,88,164,1,1,1,3,0,7,2,0,1,1,2,1,0,1,0,0,0,adaptiveResidentStrategy,72,95,3,0
383,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,210,,1,2,1,1,7,2,0,1,1,1,0,0,1,0,1,0,adaptiveResidentStrategy,63,119,2,0,0,2,0,7,2,0,1,3,1,0,0,1,0,0,0,shipBuilding,119,149,1,1,1,3,0,7,2,0,4,0,0,1,0,0,0,0,0,shipBuilding,145,115,3,0
384,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,77,,3,2,1,1,7,2,0,1,0,2,1,1,0,0,0,0,explorationFocus,109,154,1,1,0,2,0,7,2,0,3,4,0,1,0,1,0,0,0,explorationFocus,28,125,2,0,1,3,0,7,2,0,1,2,1,1,0,0,0,0,0,explorationFocus,105,111,3,0
385,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,113,,1,2,1,1,7,2,0,3,1,3,0,0,0,1,0,0,shipBuilding,106,85,3,0,0,2,0,7,2,0,0,1,1,1,0,1,0,0,0,shipBuilding,38,131,1,1,1,3,0,7,2,0,5,0,1,0,0,0,0,0,0,factoryVariety,141,128,2,0
386,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,222,,3,0,1,1,7,2,0,2,2,0,0,0,0,1,0,0,explorationFocus,35,96,3,0,1,2,0,7,2,0,1,1,1,0,0,1,0,0,0,eliteResidentProduction,109,146,2,0,2,3,0,7,2,0,2,3,1,1,0,0,0,0,0,explorationFocus,150,163,1,1
387,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,164,,3,2,1,1,7,2,0,1,1,2,0,0,1,0,0,0,balanced,136,124,1,1,0,2,0,7,2,0,1,2,1,1,0,0,1,0,0,eliteResidentProduction,83,111,2,0,1,3,0,7,2,0,2,1,1,1,0,0,1,0,0,adaptiveResidentStrategy,72,87,3,0
388,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,173,,3,2,1,1,7,2,0,3,2,1,0,1,1,0,0,0,eliteResidentProduction,92,158,1,1,0,2,0,7,2,0,1,1,1,1,0,0,0,0,0,explorationFocus,86,137,2,0,1,3,0,7,2,0,3,3,1,0,0,0,0,0,0,eliteResidentProduction,122,129,3,0
389,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,55,,1,2,1,1,7,2,0,1,1,0,0,0,0,2,0,0,factoryVariety,32,103,3,0,0,2,0,7,2,0,1,2,1,0,1,0,0,1,0,explorationFocus,118,117,1,1,1,3,0,7,2,0,1,3,0,1,0,0,0,0,0,eliteResidentProduction,33,111,2,0
390,0,1,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,300,aborted_300_rounds,1,1,1,1,7,2,0,1,2,1,1,0,0,0,0,0,explorationFocus,46,87,3,0,2,2,0,7,2,0,2,2,1,0,0,1,0,0,0,explorationFocus,31,110,2,0,0,3,0,7,2,0,1,1,1,0,0,0,2,0,0,explorationFocus,89,131,1,1
391,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,153,,1,1,1,1,7,2,0,2,1,0,0,1,1,0,0,0,explorationFocus,142,128,2,0,2,2,0,7,2,0,0,2,3,0,0,1,0,0,0,shipBuilding,133,100,3,0,0,3,0,7,2,0,1,3,1,0,0,0,0,0,0,balanced,28,129,1,1
392,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,217,,1,2,1,1,7,2,0,3,2,0,0,1,0,0,0,0,balanced,48,99,2,0,0,2,0,7,2,0,0,1,1,1,0,1,0,0,0,factoryVariety,78,147,1,1,1,3,0,7,2,0,3,0,1,1,0,0,0,0,0,eliteResidentProduction,87,83,3,0
393,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,245,,1,0,1,1,7,2,0,1,1,1,1,0,0,0,0,0,eliteResidentProduction,68,128,1,1,1,2,0,7,2,0,2,1,0,1,0,0,0,1,0,adaptiveResidentStrategy,60,91,2,0,2,3,0,7,2,0,1,1,0,0,0,2,0,0,0,explorationFocus,60,90,3,0
394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,217,,2,0,1,1,7,2,0,2,1,0,1,0,0,1,0,0,factoryVariety,117,150,2,0,1,2,0,7,2,0,3,0,1,0,0,0,0,0,0,factoryVariety,74,163,1,1,2,3,0,7,2,0,0,2,2,1,0,0,0,1,0,adaptiveResidentStrategy,72,145,3,0
395,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,178,,1,1,1,1,7,2,0,1,2,1,0,0,1,0,0,0,factoryVariety,126,92,3,0,2,2,0,7,2,0,2,3,2,0,1,0,0,0,0,adaptiveResidentStrategy,64,137,2,0,0,3,0,7,2,0,2,2,1,0,0,1,0,0,0,adaptiveResidentStrategy,56,161,1,1
396,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,190,,1,1,1,1,7,2,0,1,5,0,1,0,0,0,0,0,factoryVariety,103,125,2,0,2,2,0,7,2,0,0,2,0,1,0,0,0,0,0,eliteResidentProduction,56,85,3,0,0,3,0,7,2,0,0,0,0,0,1,0,1,0,0,shipBuilding,37,145,1,1
397,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,115,,3,1,1,1,7,2,0,2,2,1,1,0,1,0,0,0,adaptiveResidentStrategy,62,119,2,0,2,2,0,7,2,0,2,3,0,0,0,0,0,0,0,factoryVariety,37,120,1,1,0,3,0,7,2,0,1,1,0,1,0,0,0,1,0,factoryVariety,48,94,3,0
398,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,123,,1,1,1,1,7,2,0,4,1,1,1,0,0,0,0,0,eliteResidentProduction,46,121,3,0,2,2,0,7,2,0,0,2,1,0,0,1,0,0,0,factoryVariety,85,136,2,0,0,3,0,7,2,0,3,0,1,1,0,1,0,0,0,balanced,135,147,1,1
399,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0,275,,3,2,1,1,7,2,0,3,1,0,0,0,0,0,1,0,factoryVariety,30,96,1,1,0,2,0,7,2,0,2,2,2,0,0,0,0,0,0,eliteResidentProduction,74,93,2,0,1,3,0,7,2,0,2,4,1,0,0,0,1,0,0,adaptiveResidentStrategy,112,90,3,0
400,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,300,aborted_300_rounds,1,2,1,1,7,2,0,3,0,0,1,0,0,1,0,0,adaptiveResidentStrategy,90,100,3,0,0,2,0,7,2,0,1,1,2,1,0,0,1,0,0,explorationFocus,47,160,1,1,1,3,0,7,2,0,1,0,1,1,0,1,0,0,0,adaptiveResidentStrategy,146,113,2,0
401,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,125,,3,1,1,1,7,2,0,1,1,1,1,0,0,0,1,0,eliteResidentProduction,107,82,3,0,2,2,0,7,2,0,3,2,1,0,0,1,0,0,0,shipBuilding,58,130,1,1,0,3,0,7,2,0,2,2,2,0,0,0,1,0,0,explorationFocus,111,98,2,0
402,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,90,,2,1,1,1,7,2,0,2,0,0,0,0,0,1,0,0,adaptiveResidentStrategy,93,152,1,1,2,2,0,7,2,0,0,3,1,0,0,0,0,1,0,eliteResidentProduction,93,114,3,0,0,3,0,7,2,0,3,2,1,0,1,1,0,0,0,eliteResidentProduction,68,140,2,0
403,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,103,,1,1,1,1,7,2,0,0,0,1,2,0,0,0,0,0,eliteResidentProduction,71,146,3,0,2,2,0,7,2,0,1,2,1,0,0,2,0,0,0,shipBuilding,69,155,2,0,0,3,0,7,2,0,1,2,0,1,0,1,0,0,0,factoryVariety,49,164,1,1
404,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,105,,1,2,1,1,7,2,0,1,1,1,2,0,0,0,0,0,shipBuilding,35,90,2,0,0,2,0,7,2,0,1,1,1,0,0,2,0,0,0,balanced,91,130,1,1,1,3,0,7,2,0,1,1,0,0,0,1,1,0,0,adaptiveResidentStrategy,147,82,3,0
405,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,173,,3,0,1,1,7,2,0,1,3,0,1,0,1,0,0,0,factoryVariety,139,111,3,0,1,2,0,7,2,0,2,1,1,0,1,1,0,0,0,shipBuilding,100,141,2,0,2,3,0,7,2,0,1,2,0,0,0,0,0,0,0,eliteResidentProduction,68,146,1,1
406,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,205,,2,1,1,1,7,2,0,2,3,0,1,0,0,0,0,0,factoryVariety,91,161,1,1,2,2,0,7,2,0,1,0,1,1,0,1,0,0,0,factoryVariety,50,124,2,0,0,3,0,7,2,0,2,1,3,0,1,1,0,0,0,balanced,119,82,3,0
407,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,135,,1,2,1,1,7,2,0,2,1,0,0,1,0,0,0,0,eliteResidentProduction,146,113,2,0,0,2,0,7,2,0,0,1,1,1,0,0,0,0,0,explorationFocus,60,152,1,1,1,3,0,7,2,0,2,3,1,0,0,1,1,0,0,eliteResidentProduction,47,107,3,0
408,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,73,,1,1,1,1,7,2,0,3,0,2,0,0,1,1,0,0,explorationFocus,143,128,2,0,2,2,0,7,2,0,0,3,1,1,0,0,1,0,0,adaptiveResidentStrategy,123,96,3,0,0,3,0,7,2,0,1,0,1,1,1,0,0,0,0,adaptiveResidentStrategy,82,163,1,1
409,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,85,,2,2,1,1,7,2,0,0,0,1,1,0,1,0,0,0,balanced,97,152,2,0,0,2,0,7,2,0,2,3,1,0,0,1,1,0,0,explorationFocus,41,150,3,0,1,3,0,7,2,0,2,2,0,2,0,0,0,0,0,balanced,149,162,1,1
